data__id,data__text,meta__newest_id,meta__oldest_id,meta__result_count,meta__next_token
1367668289728610307,@reportersalles @jairbolsonaro Você já foi buscar vacina na casa da sua mãe? \nMe passa o endereço. Tem uma galera aqui precisada.,,,,
1367668287274950657,já morreu mais gente de covid no Brasil do que pessoas vítimas das bombas atômicas em Hiroshima e Nagasaki juntas,,,,
1367668280446615555,deixasse sem vacina pra morrer https://t.co/NDY0BSQ9Lg,,,,
1367668279108644867,"Poderia colocar o nome da vacina de Rodolffo, o super imunizado hahahaha\n\n#ProvaDoLider",,,,
1367668279091867654,"@Alita39631729 Força!!!\n\nVamos continuar a lutar...\n\nEste pesadelo vai acabar pode ter certeza!\n\nNeste momento se cuide, muita mascara e álcool gel!\n\nA vacina vai chegar!",,,,
1367668277313429505,@JanainaDoBrasil Gênia da infectologia e epidemiologia.. Era para a senhora ter brigado pela compra prévia de vacina para TODOS!,,,,
1367668274255781889,@pier_p E quando vai começar a pressão para responsabilizar e afastar do cargo o presidente que afastou o Brasil das vacinas?\nCombater a pandemia com Bolsonaro na presidência é enxugar gelo.,,,,
1367668274243248129,"O que sera desse país diante da lentidão na vacinação, pelo erro cometido lá trás nas negociaçoes? Por hora temos recordes de mortes por Covid. Lamentavel. E parte do povo tb nao ajuda.",,,,
1367668271345000452,@lhmandetta @minsaude  @PazueloMinistro  @jairbolsonaro @policiafederal @EduardoLeite_  Aqui no RS estão aplicando vacina sem imunizante. Entendem? Golpe em cima de golpe!_xD83D__xDC79_,,,,
1367668264554274819,"@LucianoHuck À França _xD83C__xDDEB__xD83C__xDDF7_, 20 mil infectados por dia , e com tudo fechado , não conseguiu vacinar quase nada , eu que moro no Japão _xD83C__xDDEF__xD83C__xDDF5_ , estou com 57 anos , só vou ser vacinada , em julho de 2022 , não têm vacina no mundo cara ! Para de falar besteira !",,,,
1367668262759247880,Rodolffo não vai nem precisar tomar vacina de tanta imunidade que ele ganha,,,,
1367668258053230596,"@thaisduartex ah sim, ainda bem. já o fato da falta de vagas é pela covid",,,,
1367668255188484096,depois quer beber aqui em casa todo chei de covid,,,,
1367668252285997058,"@Miguel_100000 @jairbolsonaro Nem para mais dele ele comprou a vacina, e aínda por cima falsificou a carteirinha de vacinação, é um genocida, já passamos dessa fase de achar engraçado o q diz esse genocida.",,,,
1367668251946319885,"@oatila Depende da vacina q usaram na mãe, pq essa nova cepa não responde bem às vacinas q estão sendo usadas aqui no BR. Já se fala q em 2 meses só teremos a P1 circulando no país.",,,,
1367668250822197250,"@napeRx Eu fico pá pq esse bando de irresponsável trata a mortalidade do covid apenas como números. Porra, são mais de 250 mil PESSOAS MORTAS.",,,,
1367668248607657986,@itstheorror @geocaio Por enquanto o covid foi só uma vez,,,,
1367668246858567682,"@_lvndsk Bolsonaro não tem culpa, quem tem culpa sou eu. Eu recusei vacina, eu sou contra lockdown, eu que incentivo as pessoas a não usarem máscara, eu que não dou auxílio emergencial.",,,,
1367668240126722061,"Agora, todos que chegarem na China serão obrigados a receber o teste que é feito a partir da introdução de um cotonete no orifício anal. Mais um motivo para não ir à China.\nhttps://t.co/RUqrSq9h48",,,,
1367668240084832256,Nova Zelândia que n tem covid ha 84 anos já https://t.co/8uW7NnunAM,,,,
1367668235387232267,@terra30 E pq não fazem a vacina primeiro em quem precisa trabalhar?,,,,
1367668233684258817,"Nunca existiu covid no dendê, essa é a frase, meu caro.",,,,
1367668233474572295,@theroadsofarrr tá mais imune do que os que foram vacinados contra o covid amg,,,,
1367668232493162497,@afrocarol amiga n to com covid KKKKK mas uma pessoa q eu amo mt está,,,,
1367668230605713409,@jairbolsonaro Vai comprar vacina múmia em decomposição e para de falar merda.,,,,
1367668228000989185,"Cronograma furado. Governo prevê ter só um quinto das vacinas de Oxford esperadas para março. Estimativa do Ministério da Saúde passou de 16,9 milhões de doses para 3,8 milhões. https://t.co/BKIZik22pr",,,,
1367668225735946241,Ele não ia tomar a vacina mesmo https://t.co/A5oBLUyYTt,,,,
1367668224708513798,@portalR7 O GOVERNO FEDERAL E AS VACINAS_xD83C__xDDE7__xD83C__xDDF7_\n\nDoses já contratadas:\n- 222 milhões de Oxford\n- 100 milhões do Butantan\n- 42 milhões da Covax\n- 20 milhões da Covaxin\n\nAvançadas:\n- 10 milhões da Sputnik V\n- 100 milhões da Pfizer\n- 38 milhões da Janssen\n\nPrevisão de entrega em março: 38 milhões.,,,,
1367668221353033728,"@_makavelijones @monark Acolher, medicar, sedar, entubar, tratar a infecção, ventilar mecanicamente, acomodar em um leito, fornecer suprimento de oxigênio são todas ""medidas políticas"" que aposto que vão fazer falta se seu pai, sua mãe precisarem em função da covid ou qualquer outra enfermidade.",,,,
1367668220044308482,"se minha vó testar positivo p covid eu arrebento a cara de cada um que tá fazendo festinha no panema, eu acabo com a vida de vcs juro por deus",,,,
1367668219486625796,"@reynaldofm Não, era para faturar mesmo! Muita grana sem licitação, uma festa para os corruptos, uma vez arrecadado fecharam os hospitais, serviu para o interesse que tinham\n\nAgora, serão as vacinas!\n\nLembrando que o supremo liberou governadores e prefeitos comprar. A  festa vai começar.",,,,
1367668217968230402,"@ElzaSoares A gente comemora vc minha flor, que representa nosso povo e resistência e continuamos a torcer, a rezar e clamar que TODOS possam tomar vancina...ja te amava amo cada vez mais ❤\nHumanidade isso ai \nVacina para todos _xD83D__xDE4F__xD83C__xDFFC_",,,,
1367668207612530689,Podia ter prova de imunidade pro covid _xD83E__xDD7A_ https://t.co/Ee6M72FhDP,,,,
1367668206547181569,@angelica_dall sequela do covid amiga,,,,
1367668206303903748,"""o Qq TeM nA VaCiNa???""\n\nMinha PORRA\nMinha PORRA é o que tem na vacina\n\nEu passei os últimos 8 MESES batendo PUNHETA em frascos e enviando para a PFIZER e para a MODERNA e para a OXFORD e para os fabricantes da CORONAVAC e agora injetarão meu LEITE DE SACO na sua QUERIDA VOVÓZINH",,,,
1367668206102601728,"@fernandesfabio Sim, obrigada. Os que sigo são pesquisadores, mas, de qualquer forma, vou perguntar ao @vitormori , que é físico e tem sido uma fonte importante sobre covid. E o que me interessa obviamente é apenas uma higienização que seja possível de ser feita em casa.",,,,
1367668203187486729,"@peemarcondes Tô me sentindo igualzinha! Parecia que as coisas iram finalmente melhorar, sabe GNT tem a vacina, e agr gnt tá pior doq no início",,,,
1367668198481534981,@Boscardin Prontíssima pra tomar a vacina aqui e louca pra voltar a ir à praia _xD83D__xDE0E_,,,,
1367668187391795201,"rapaz amanha minha vo toma a vacina          vo c 6 cameras pegando tds os ângulos, 3 com zoom e 2 c flash e uma normal p filmar e vigiar p ve se vai ter alguma enfermeira fdp que queira aprontar... e la msm vai ter onda https://t.co/PcQ4FxcwR3",,,,
1367668184606666754,nessa podia injetar soro e deixar covid trabalhar https://t.co/JYB4RDcvef,,,,
1367668179032543235,@tarcisiogdf @jairbolsonaro Dá para parar de espalhar Covid?,,,,
1367668175962247168,@sandroapodi @priscilllando @o_antagonista @jairbolsonaro Ele não tem vacina\nÉ só um vagabundo enchendo o cu de dinheiro pq tem trouxa como vc pra passar pano,,,,
1367668170216079362,"Eis o messias da igreja evangélica brasileira, cheio de amor, empatia e compaixão. \nQuando chegamos próximos de 2 mil mortes por dia pela COVID, a maior autoridade do país dá um show de desumanidade. Meu recado a igreja brasileira: Voltem para Jesus e abandonem seu falso ídolo. https://t.co/cQ3V86l6gV",,,,
1367668168819408897,Bastião indica João \nJoão leva projota pro paredão \nBastião indica carla \nCarla chama Sarah pro paredão \nCasa vota no Arthur \nArthur escapa na bate volta \nSarah assistindo ppv e voltando mais forte ainda do paredão\n\nVacina pra todo mundo \nBolsonaro fora \nBrasil sorrindo,,,,
1367668168563580928,@jairbolsonaro Vai tomar no meio do seu CU velho seboso!\nSai do Twitter e vai comorar vacina!,,,,
1367668165866577922,83) 21/03/2020 - Coronavírus - A Saúde pode entrar em colapso? https://t.co/b4XBhyh4ct,,,,
1367668160074289156,@melcoment_ @cayrote faleceu vítima de covid,,,,
1367668158950236165,"@Zakftz @fre_pi_ @mlkliso123 @MichelBlasse @monark nossa moeda perdeu +80% do valor desde sua criação.\n\nNão é culpa de um único governo.\nO Covid só ajudou a estourar as bolhas economicas dos governos passados, então... é.",,,,
1367668158350364672,"@damaceno_pamela @pedroeocinema Hoje , a única coisa realmente ""demorada"" são as testagens. Muito  mais por burocracia (necessária) do que propriamente de método. Ainda sobre a possibilidade de acharem as testagens rápidas de mais , a ponto de comprometerem a segurança da vacina =&gt;",,,,
1367668157004021763,@natashagirondi Já saí de lá imune ao covid,,,,
1367668147172630533,"@RickyWill0309 @Estadao @EstadaoSaude Acho que é vc que vive num mundo paralelo, vagabundo, o da MENTIRA!! Toma aqui, seu CANALHA!\n\nhttps://t.co/XO793vduVd",,,,
1367668147004858369,"@BrasilPovoLivre @CelsoRock1 devo ser jumento mesmo, pra repetir tudo mil vezes: a decisão do supremo não tirou as responsabilidades do bolsonaro, como declararam os próprios ministros. Inclusive, quando é conveniente, bolsonaro se coloca como protagonista do combate à covid qd lhe é conveniente.",,,,
1367668144651857925,"bastião nem vai precisar de vacina, ok? https://t.co/u2o4272vNy",,,,
1367668142911217664,@Higucmd @curimim @AlineMidlej Pode ter certeza que quem está  morrendo são pessoas  sem dado o remédio a tempo e fora os óbitos  colocado  na conta do covid  Acorda,,,,
1367668134174416896,@jairbolsonaro Mas o povo ta morrendo com o vírus e vc nega a vacina seu _xD83D__xDCA9_,,,,
1367668128315023361,Esse aí não pega Covid https://t.co/OudDtGh1R3,,,,
1367668124225527812,Rodolffo parece que tomou a vacina da Pfizer em 3 doses pq nunca vi imune assim,,,,
1367668122828804097,ele não tá com covid??? que vacilo _xD83E__xDD26__xD83C__xDFFB_‍♀️ https://t.co/wGefpGXgHU,,,,
1367668121511862276,"Força-tarefa busca ampliar testagem do coronavírus e reduzir filas de postos em Porto Alegre https://t.co/EVH9IOjVg7\nMutirão reúne prefeitura, UFCSPA e Santa Casa. Objetivo é desafogar a busca por testes em postos de saúde superlotados.",,,,
1367668119007862786,@crist_vi A prioridade do povo é a vacina…,,,,
1367668116797485057,Eu e ninguém pois da covid P1 GTX 3090 ctz eu não escapo https://t.co/xnUxZwKBeC,,,,
1367668113374928899,"@gabrielrios95 Sou contra parar tbm \nSó teve até agora uma morte, pelo q me lembre, relacionada ao futebol. Só um jogador teve um quadro grave de covid....",,,,
1367668103237300228,"@paulompereira @ConstancaSa Quanto ao passaporte, digo-lhe uma coisa que nunca ninguém diz: se as vacinas não conferem imunidade comprovada, os passaportes dos vacinados vão fazer com que se fure a ""bolha"" de negatividade, tornando os restantes testes praticamente obsoletos. E esta, hem?",,,,
1367668101861552131,"toque de recolher pra quê se a porra do covid não dorme e o povo se aglomera de dia, se toca véi",,,,
1367668098975866882,@opsserk Imagina eu que tô com covid. A falta de ar foi instantânea.,,,,
1367668097465786375,João Azevêdo anuncia abertura de mais 147 leitos para tratamento da Covid-19 na Paraíba https://t.co/Q1hCfNimKw,,,,
1367668094064279556,O governo brasileiro acha abusivo a Pfizer querer levar as questões judiciais referentes a vacina para os tribunais nos EUA. Alguma empresa confiaria na segurança jurídica do Brasil? Tenham dó! KAKAKAAKAK,,,,
1367668093598711813,Passei um creme nas mãos que fez meu nariz reclamar por causa do cheiro e eu tô aqui com medo de COVID. Isso de achar que se tá com COVID o tempo todo é chato até.,,,,
1367668092537540619,"@Silvio_CFilho Ñ tem vacinas disponíveis no mundo, querido. https://t.co/SHVln0UtKR",,,,
1367668091778342912,João Azevêdo anuncia abertura de mais 147 leitos para tratamento da Covid-19 na Paraíba https://t.co/ioHEUbHzIz,,,,
1367668087252803584,eu queria MT q as vacinas chegassem amanha assim magica,,,,
1367668081829548033,"@luizacaires3 @veramagalhaes O ideal é nessa fase já começar com o tratamento precoce, com ou sem teste para Covid. A prevenção salva vidas. Conheço muitas pessoas que tomaram invermectina nessa fase e em dois dias já estavam bem.",,,,
1367668075659735047,"Perdi minha tia pro covid faz poucas semanas, ver mais gente morrendo dps que vc perde alguém te destrói muito mais..............",,,,
1367668069380853761,@rosepicnk paraa! eu tomei vacina antitetano,,,,
1367668064821649411,"Dormir, vacinas. Tou mt mt mt cansado hj _xD83D__xDC89_❤️ amo vcs",,,,
1367668062674169867,Vem vacina pra ir volta.\nVai coletaaaa é só isso que eu quero _xD83D__xDC99_ https://t.co/Cpqlrl8Tru,,,,
1367668054101024768,"@dani_lupisi @raphaeu @crispadi30 @EduardoLeite_ Supremo decide que estados e municípios têm poder para definir regras sobre isolamento\n\nEm sessão por videoconferência devido à epidemia de coronavírus, ministros julgaram ação que questionava medida do governo federal de concentrar poder para decidir sobre normas.",,,,
1367668049717977091,rodolffo não pega covid jamais\no tanto que esse homi foi imunizado #BBB21,,,,
1367668044743536641,E o medo de tá com essa porra de covid d novo,,,,
1367668038200332288,"Sdd do meu benzinho, COVID vc me paga _xD83D__xDE21_",,,,
1367668033112604674,@_biiazinhaa Cheio de covid os lanchos kkkkkk,,,,
1367668029757259776,Hospital de Pronto Socorro de Porto Alegre (UTI Pediátrica):\nConfirmados COVID: 0\nSuspeitos COVID: 0\nOutros Pacientes: 2 (Ant.: 4)\nTotal COVID: 0 de 6 leitos (Ant.: 0 de 4)\nLotação da UTI: 33.33% (Ant.: 100%)\n\nAtualização: 04/03/2021 - 23:43,,,,
1367668027261513728,Meu teste deu negativo pra covid e positivo pra feio,,,,
1367668018726207488,"@jairbolsonaro Se tivesse comprado a PORRA DA VACINA, nn precisaria disso mais",,,,
1367668016666861569,o rodolffo literalmente mamando na teta do boninho e do anjo do caio ganhando imunidade a rodo. ele consegue ser mais imune do que quem ja tomou a vacina,,,,
1367668015530188800,Vídeo do meu avô tomando vacina = serotonina,,,,
1367668007435112454,@DrSenso @robsonsodre10 Lá vamos nos de novo.\nCasos e mais casos da vacina.\n\nhttps://t.co/VwpLQ6q7Bn,,,,
1367668006596313091,"@TiagoLeifert mais virais, tiago? ja nao basta o coronavirus?",,,,
1367668002980790274,"@Sartorinho13 @Lorenzo47303615 @MatheusRibaldo o nosso nega a vacina, diz que não é coveiro e q é só uma gripezinha",,,,
1367668001366040578,@PortalTracklist Sem vacinas só em 2023,,,,
1367667998581006337,"e tem gente que ainda tá saindo, e o presidente cagando pras vacinas, genocídio é o nome e n tem outro https://t.co/9Harfb8P3Z",,,,
1367667997771448320,Vejam aí o Coronavirus e o mundial do Palmeiras _xD83E__xDD23__xD83E__xDD23_ https://t.co/DtUKlvRfna,,,,
1367667996987162625,Pk com covid frequentando culto... nem Deus na causa.,,,,
1367667995061989377,"Agora até que está descendo rápido as idades pra vacina, mas acho que quando chegar na casa dos 70 e um pouquinho, vai dar uma estagnada, pq é muito mais gente",,,,
1367667993862356993,"@mufinoz apagaaaa eu tenho depressão  ansiedade, pânico, pressão alta, pressão baixa, hpv, hiv, dengue, zika, chikungunya, gripe, gripe aviária, febre amarela, calcanhar de maracujá, paralisia infantil, poliomielite, peste bubônica, catapora, varíola, covid",,,,
1367667983045308417,"amanhã meu bisavô completa 91 aninhos, ces tem noção o qnt deve ser louco 91 anos de vivência?!?! e de quebra ainda vacinado contra o covid!! só esses dois acontencimentos já deixam meu dia um pouquinho mais alegre _xD83D__xDC96__xD83D__xDC96_\nsou grata de ter ele nos acompanhando tão firmemente até hj",,,,
1367667981958983680,"Rodolfo não pega covid, pois ele é o homem mais imune do Brasil",,,,
1367667981510119426,"Em JUNHO de 2020, o Governo Bolsonaro já fechava parceria com o laboratório da vacina de Oxford. Em julho, já havia encomendado 100 milhões de doses da vacina e em agosto, o Presidente assinava Medida Provisória para liberar quase R$ 2 bilhões para compra de vacinas. https://t.co/YG2sIxqmz0",,,,
1367667979937329158,voltei para mesma paranoia e medo de covid de março de 2020 _xD83E__xDD21_,,,,
1367667979316527104,Covid é uma mini reforma da previdência pro Guedes e Bozo!,,,,
1367667979178176513,""" Bolsonaro forçou está pessoa a sair de casa ? Foi ele que passou Covid para está pessoa?""\n\nSNão adianta nada ficar em casa e não ter dinheiro pra comer, não ter auxílio emergencial, não ter vacina, não fazer uma campanha coletiva pra fechar tudo. Empatia enfiou no cu https://t.co/cp7zgQZSQW",,,,
1367667978360262660,@fernandomitre Mitre aonde que houve atraso na compra de vacinas se os próprios laboratórios é que determinam a velocidade de entrega das vacinas e deram toda a prioridade aos Estados Unidos claro só um comentarista cego para não querer enxergar uma realidade clara como a luz desta.,,,,
1367667977928183812,"Sou empregado, estou há 03 semanas em casa e sei o risco q tenho de perder meu emprego, tbm tenho ciência dos números de caso, pois estou com suspeita de Covid, perdi familiares e amigos. Vejo o quão preocupante são as 02 situações, o pior q as pessoas se matam aqui... Continua",,,,
1367667977106026497,"@ufo360 @nap_rocha @joaocezar1965 @jairbolsonaro Graças a Deus que supostamente salvou a sua mulher de verdade eu digo e que continue assim e sem nenhum efeito colateral vindouro, mas e tantas inumeras pessoas que tomam a vacina e morrem como a sogra dessa senhora do post, vai negar isso?",,,,
1367667975734628353,"@oeltoncaires Se tiver, vai ser a primeira pós covid",,,,
1367667970240036866,"@lino4000 @CNNBrasil Meu Caro, vc oberservou as condições de venda da Pfizer, onde solicitava em caso de indenizações, garantias ativas do Brasil a eles ? Vc compraria vacinas que sequer haviam sido apresentadas à Anvisa ? Se vc for ENTREGUISTA, talvez sim.",,,,
1367667966163226628,@dennisdj MORTO Não faz eventos \nMORTO NÃO FAZ show\nMORTO NÃO tem público \nEntão esse setor precisa entender que tem a solução VACINA \nCobre do governo federal \nVacina para todos já,,,,
1367667965538295833,General Santos Cruz fala sobre a desmoralização da vacina e da exposição do exército Brasileiro no governo Bolsonaro . https://t.co/QVTdxAmZtY,,,,
1367667963529166848,"@jairbolsonaro Sua familia alem de multiplicar chocolates e leite condensado, estão multiplicando em mansões também? E além do patrimônio declarado? Que coisa hein presidente. Se tudo isso fosse comprado em vacina, mais uma boa parte da população estaria vacinada!",,,,
1367667963042566145,"Hoje a amiga da mãe morreu de COVID, tá louco isso não é brincadeira",,,,
1367667959888556033,não vejo a hora de ver a gente saindo desse colapso que estamos por conta da covid \nsonho MT um dia \nas coisas começarem a melhorar,,,,
1367667951529308162,82) 21/03/2020 - Coronavírus - Abastecimento e Segurança Pública vão funcionar?⤵️ https://t.co/JEHftoYCRu,,,,
1367667948048023561,Covid filho da puta https://t.co/X3pNx8W6f0,,,,
1367667946005397509,"Já teve impeachment por 1 Fiat Elba e p/ pedalada fiscal\nO PR pode matar velhinho, filho comprar mansão ($ rachadinhas), espalhar fakenews, ignorar a PANDEMIA, ser escroto, não comprar vacina , ignorar máscara, aglomerar, atacar  imprensa, receitar remédio e cadê IMPEACHMENT?",,,,
1367667939374161920,"@jairbolsonaro Tomara que o Dória tente comprar mais vacinas, só assim pra você trabalhar.",,,,
1367667934361915395,VOCÊ VIU? \n\nGoverno expõe atraso em cronograma e Brasil receberá menos vacinas em março\nhttps://t.co/ui5n4gxFZv,,,,
1367667931128168456,Portugal era um país que liderava o ranking de casos de COVID por habitante . Hoje Portugal ocupa um dos últimos países do ranking de contaminação e mortes por COVID . Isso resultado de um Isolamento rigoroso e vacinação em massa,,,,
1367667929681104896,"Se virar a lista de cabeça para baixo é capaz de ser, não é ⁦@MBittencourtMD⁩ ? https://t.co/bKPrX5FUb2",,,,
1367667929437908992,O RODOLFO TÁ TÃO IMUNE QUE NÃO PEGA NEM COVID,,,,
1367667918515933190,@Isasousa26_ kkkkkkkkkkkkkkk a gente faz a festinha pra comemorar minha vacina _xD83D__xDE14__xD83D__xDE14__xD83D__xDE14_,,,,
1367667915214979072,imagina pegar covid perder o paladar e nunca mais sentir o gosto de pica _xD83D__xDE23__xD83D__xDE2A_,,,,
1367667913935716360,testei negativo para COVID e testei positivo pra feio,,,,
1367667910752272391,Sexo virtual é massa pq o risco de pegar covid é zero.,,,,
1367667901604397059,"paralisar o futebol não vai garantir muita coisa em relação ao Covid, o número de casos no meio é relativamente baixo em relação a quantidade de envolvidos. Parando o futebol não vai fazer todo mundo envolvido ficar trancado em casa, mto pelo contrário.. https://t.co/7VYfTWdVDZ",,,,
1367667893270413316,G1: Barroso diz que muitas mortes por Covid eram evitáveis e fala em 'sentimento de abandono' no país.\nhttps://t.co/fKMsDpT0ig\n\nvia @GoogleNews,,,,
1367667887813562369,@viniciusluz1910 @http404mylife @cirogomes Fabricar vacina deve ser facil né. Ainda mais tecnologia nova. Todas as empresas com vacinas prontas ja tinham a tecnologia. Brasil iniciou em 2020 e vai ficar pronta em 60 dias. Tá achando ruim? Queria mágica?,,,,
1367667885720678404,covid filha da puta te pego na porrada https://t.co/Z5wZZg8HHN,,,,
1367667882688208900,"@HENRIQUEVROCHA @esquerdinha4m Torço que ele já esteja recuperado, pq l moleque joga muito\nTem notícia se já curou a covid?_xD83E__xDD14_",,,,
1367667880997892097,"@folha Ele falou certinho, ninguém mais morre de outras doenças, qd se fala em hospitais lotados parece que tá lotado só de coronavirus...a verdade tem que vir a tona e eu acredito que essa vdd se chame Bolsonaro que luta com todas as forças para desmascarar vcs bandidos.",,,,
1367667876413530113,@SeriesTWBZ PORRAAAAAAAA AGORA O COVID ACABA,,,,
1367667872206618630,@MBLivre A vacina Da mãe de foi a de Oxford...vcs mentindo como sempre . A esquerda e vcs se parecem muitoooo.,,,,
1367667863356661769,"amiga da marona ou seja já gosto de ti HAHAHAHAH e simmm aquele dia no among us foi tudo, as bonecas dominaram aquela nave foi tudoooo, espero que o covid vá embora logo p te ver por aiiii",,,,
1367667862689701890,"Tô vendo q a visita ao Maracanã tem q dx pra 2045, o Covid n colabora _xD83D__xDE2A_",,,,
1367667862337445891,"Segundo funcionários, a professora Tamiris, que dava aula para alunos do ensino fundamental, apresentou sintomas da Covid-19 cerca de dez dias depois do início das aulas presenciais. Ela foi diagnosticada com a doença e precisou ser internada\n\nhttps://t.co/ingJgjdcth",,,,
1367667859116195841,Será que Bolsonaro também vai custar as crianças brasileiras? @jdoriajr falamos q não estava na hora de abrir escolas! O senhor nos ignorou! Será responsabilizado tbm. \n\n#BolsonaroCoveiroDoBrasil #CustoBolsonaro #ImpeachmentOuMorte #ImpeachmentSalvaVidas\n https://t.co/hG2F5xI8NJ,,,,
1367667858889732096,O coronavirus nunca me assustou\n\nTIERRY NA MESA BBB,,,,
1367667858814144515,"Rodolfo não pega nem covid, mais 2 semana imune. #BBB21 https://t.co/fJ7r8xj2lL",,,,
1367667855802703874,"Tinha parado d ler info e notícias sobre Coronavírus, eis q vem essa aí. A vacina não dará conta??? #Covid_19 #medoreal https://t.co/rW1CjdM7tW",,,,
1367667853055385607,testei negativo para COVID e testei positivo pra feio,,,,
1367667847267287042,"@ZAMENZA Rodolffo nem precisa tomar vacina contra Covid, ele já tá sempre imunizado",,,,
1367667846717800452,"Noticio todo dia o número de mortos, efeitos do vírus e da vacina no organismo, caos no sistema de saúde. Não tem como não ficar triste. Mas quando morre alguém próximo, que conhecemos a trajetória, percebemos que, de fato,  as estatísticas, definitivamente, não são só números.",,,,
1367667846554206212,@Mario21451 @mlkdudss @AlanSouzaPinto @tcdeptulski @BolsonaroSP Fico imaginando a maior potência do mundo vacinando 2 milhões de pessoas por dia com uma vacina feira nas coxas! Quanta alucinação !,,,,
1367667845459554305,"Aos 41 anos, e duas semanas depois de ser internado, a Covid-19 interrompeu o maior desafio da vida dele.",,,,
1367667844025098240,"Ano passado se elegeu vereador de Alvorada/RS, o terceiro mais votado. Não votei nele, mas inegavelmente era um cara sério, preocupado com os alunos, incentivava que todos se previnissem do vírus, defendia a volta das aulas apenas depois da vacina.",,,,
1367667844012519424,Sindicato denuncia morte de 20 professores por covid-19 após a volta às aulas em São Paulo https://t.co/Fq0s2y6zUf,,,,
1367667842695524352,"Hoje a Covid-19 levou um daqueles professores marcantes que tive. O ""sor Juliano"" meu deu Ciências na 5°, 6° e 7° série. Era alegre, tinha vários bordões, prendia a atenção de todos. Era daqueles profs que raros alunos não gostavam. +",,,,
1367667842070552577,hoje foi um dos piores dias da minha vida e agora to com COVID puts que dia hein mano,,,,
1367667841537875969,vou ficar duas semanas sem aula pq a menina da sala tá com covid eit,,,,
1367667838379581444,"@Poder360 Imbecil, já poderia ter tudo que vacina aqui,",,,,
1367667831672877062,"@ana_tenn Meu sogro não quer se vacinar tbm, diz nunca ter tomado vacina e  não vai tomar. Já avisei que não poderemos visitá -lo se ele não se vacinar.",,,,
1367667829328216074,@em_com O GOVERNO FEDERAL E AS VACINAS_xD83C__xDDE7__xD83C__xDDF7_\n\nDoses já contratadas:\n- 222 milhões de Oxford\n- 100 milhões do Butantan\n- 42 milhões da Covax\n- 20 milhões da Covaxin\n\nAvançadas:\n- 10 milhões da Sputnik V\n- 100 milhões da Pfizer\n- 38 milhões da Janssen\n\nPrevisão de entrega em março: 38 milhões.,,,,
1367667827444944896,"@eduardakobun @Estadao @EstadaoSaude é mentira mesmo, vagabunda?? LEIA, isso é se vc souber ler ne, cafajeste! Ahh, e vc é trouxa mesmo, mas da esquerda\n\nhttps://t.co/XO793vduVd",,,,
1367667826916548614,"É RENTÁVEL PRA CARAI ESSE NEGOCIO DE LOCKDOWN. CADA VÍTIMA DE ""COVID"" É DINHEIRO NO BOLSO DOS  MANTENEDORES DESSA PORRA. SÓ NÃO ENXERGA QUEM É BURRO!",,,,
1367667818049765383,"@jairbolsonaro @FlavioBolsonaro Todos queremos trabalhar! Mas o gado não entende! As pessoas com cérebro em funcionamento querem vacina e na sequência querem trabalhar p/ fazer a economia girar! \n\nAs pessoas não gostam de lockdow, mas é o único remédio disponível já que vacina esse governo não quer fornecer!",,,,
1367667816787308548,A vida de quem tem rinite agr não tem mais paz kkkkk nunca sabe se a rinite tá atacada ou pegou COVID,,,,
1367667810026012673,@FernandoRegoBar Exatamente.\nMIMIMI é a minha tia tá na fila da vaga pra UTI.\nMIMIMI é qse 2000 enterros por COVID-19.\nMIMIMI\nMIMIMI\nMIMIMI,,,,
1367667808432234500,todo dia meu pai com uma corrente das frutas que ajudam a não pegar covid isso é apenas uma armadilha pra eu comer frutas eu sei,,,,
1367667803428372481,dps da vacina do covid eu quero a vacina da rinite plmdd acabei de espirrar 6 vezes seguidas,,,,
1367667803000569857,@rhay__alves Mano eu estou com o covid mais não FDP.. acabou amanhã ( sexta feira ) o isolamento sua desgraçaaaaaaaaaaaaaaaaaa,,,,
1367667800899215362,@mila_squei covid expurgado amanhã,,,,
1367667779751600133,me ligaram dizendo q minha vó ta com covid serio eu to sem chão,,,,
1367667778304499713,"@thaisduartex caralho, covid?",,,,
1367667773703340040,"Tô com um parente na UTI por causa do covid, doença maldita dos infernos",,,,
1367667770670931971,@luizz_antunes Osh achei que cê tava falando de festinha aff não tem vacina aqui não mlk kkkkkkkkkkkkkkk _xD83D__xDE21_,,,,
1367667761024032769,"Tinha um seguidor que era bastante ativo aqui no Twitter, sobretudo durante a campanha eleitoral. O coitado apostou todas as fichas em Bolsonaro. Logo, constatou que estava enganado, mas insistia na defesa do coiso. A teimosia acabou de forma trágica. Faleceu esta semana de covid",,,,
1367667761011433472,@dedesecco Ai vai sair e tomar a Vacina e fica imortal! Kkk,,,,
1367667756569686020,Análise: Thaís Oyama - Caso da vacina da Pfizer reforça: Bolsonaro é o novo Idi Amin Dada https://t.co/9McX8pGKvn via @UOLNoticias @UOL,,,,
1367667755273576457,"vamo zera os casos de covid, parem de faze teste",,,,
1367667751574269952,@folhape O GOVERNO FEDERAL E AS VACINAS_xD83C__xDDE7__xD83C__xDDF7_\n\nDoses já contratadas:\n- 222 milhões de Oxford\n- 100 milhões do Butantan\n- 42 milhões da Covax\n- 20 milhões da Covaxin\n\nAvançadas:\n- 10 milhões da Sputnik V\n- 100 milhões da Pfizer\n- 38 milhões da Janssen\n\nPrevisão de entrega em março: 38 milhões.,,,,
