data__id,data__text,meta__newest_id,meta__oldest_id,meta__result_count,meta__next_token
1367656215015268355,"“Tem idiota que a gente vê nas redes sociais, na imprensa, dizendo ‘vai comprar vacina’. Só se for na casa da tua mãe! Não tem [vacina] pra vender no mundo.”\n\nQuem disse isso?",,,,
1367656214558109698,@carolcsimooes Pesada de morte e covid irmã,,,,
1367656212741885955,Boa noite @ManuelaDavila boa noite @caetanoveloso a @AnaPaulaVolei esta publicando Faknews contra a vacina isso é CRIME e ai @policiafederal @PMESP @policiacivilrs @Policia_Civil @PCERJ @CFOAB @oabsaopaulo @OABDF_oficial @OABRJ_oficial @CNNBrasil @augustodeAB _xD83D__xDC47__xD83D__xDC47_ https://t.co/YLAmXeclrw https://t.co/HrVn9qLNsL,,,,
1367656211303260161,"@drexbacanudo @monark mas ele não questionou buscando se informar. ele emitiu uma opinião que é um desserviço. com um milhão de seguidores, levianamente diz que lockdown é uma medida política com base em nada. é a mesma coisa de um anti vacina dizendo que vacinas não funcionam, um desserviço puro",,,,
1367656208501518337,Aplicava a vacina no globo ocular fodase https://t.co/h6jpprp3Ht,,,,
1367656207884881923,"Prezado Presidente @jairbolsonaro, se dependesse da minha mãe a compra das vacinas já teriam sido feitas, ela era uma pessoa muito competente..\nhttps://t.co/2eJUdRpD5o",,,,
1367656205187956736,"Acabei de saber que o marido de minha tia, está internado no dom Orione foi entubado hj por causa da covid-19. Minha tia tbm tava, mas se encontra em melhor estado e esta em casa.",,,,
1367656201824112644,"São Paulo registra 2 milhões de casos e 60,6 mil óbitos por coronavírus #RadioBombando #Coronavirus #Noticias https://t.co/tCEfjwJbkj",,,,
1367656196124127235,"não quero fazer ensino médio online não, covid vai embora pelo amor de Deus",,,,
1367656195469762560,"Com 11º caso de Covid-19, Corinthians deve usar lateral de 16 anos contra a Ponte Preta https://t.co/vxBVDn13Wv",,,,
1367656192487657472,@correio deviam dar vacina de vento pra essa fdp,,,,
1367656191145484289,"@raffertymacht Bia Eu espero que a gnt já tenha tomado vacina até dia 5 de dezembro, mas do jeito que tá indo.......",,,,
1367656190075867136,a divulgação pesadíssima da vacina johnson &amp; johnson https://t.co/VgfBdErRsS,,,,
1367656183268577282,"A Grande Florianópolis atingiu a marca recorde de 90 mortes por covid-19 notificadas por uma semana nos boletins do governo estadual (https://t.co/uQajoq1Q5B). São, arredondando, 13 pessoas morrendo por dia pela doença aqui na região.",,,,
1367656175500681216,"@bslvra Eu vi no zap que lá um cara tava trocando o pneu, aí o pneu explodiu no rosto dele e ele morreu. No atestado botaram covid",,,,
1367656169335095299,@gugachacra E o Covid nos EUA com o bidden?,,,,
1367656168374624258,ai que inferno coronavirus vem na mão que eu vou te matar https://t.co/mZJsI8UbtO,,,,
1367656162598940675,Todos sabem: NÃO TEM VACINA SUFICIENTE PRA IMUNIZAR 200 MILHÕES DE BRASILEIROS.\n\nMas insistem no discurso de negligência do Governo @jairbolsonaro pra platéia menos esclarecida formar imagem negativa.\n\nGlobo + esquerdistas sendo o que são: PROPAGADORES DE FAKENEWS,,,,
1367656156030763009,"@AdonisCrivelli @jdoriajr @nirdop Vacinas fajutas\n\nFonte: Meu cool\n\nEsse Adonis, um pobre imbecil q usa foto de outro idiota q taxou o nosso aço",,,,
1367656154491478019,A vacina funciona ou nao? Quanto mais se vacina mais se infecta/ morre gente....,,,,
1367656149877669889,"@royalxning e sim senhora, eu to frustrada pra caralho pq tem muita gente tomando vacina quando não deve enquanto eu vivo ansiosa pq a galera aqui de casa QUE TBM É DE RISCO não se vacinou ainda, seja por falta de vacina ou pelas florzinhas do campo que tão passando na frente",,,,
1367656148820766721,@drzx @moatorres_ @TobocoTV Exatamente \nSem contar que o mundo inteiro necessitada vacina\nMais de 7 bilhões de habitantes ...,,,,
1367656146098675716,"Segundo G1, ""Bolsonaro critica quem cobra do governo a compra de vacinas contra a Covid""\n\n32% das pessoas consideram esta notícia uma FAKE NEWS!",,,,
1367656146094465026,"#VaiComprarVacina e se não tiver mais pra vender, vá correr atrás de financiar a produção. Quem ficou rejeitando a compra de vacina e falando pro povo tomar cloroquina quando deveria estar correndo atrás pra não faltar foi você, @jairbolsonaro.\nFica a questão, quem vai ressarcir? https://t.co/uETbQhCcHO",,,,
1367656145347829768,Tecnologia do DNA recombinante foi passo definitivo no desenvolvimento de novas vacina! #tecmundo https://t.co/knNAoPnn4w,,,,
1367656143095554048,@CarlaZambelli38 É  agora pode pensar em investigar também o motivo de não termos vacinas .,,,,
1367656138616041472,Prefeitura de Campos quer fazer parte de consórcio por vacinas contra Covid - https://t.co/YQ5PabGBpi,,,,
1367656138221772803,Política genocida do governo atrapalhando a negociação de vacinas dos Estados.\nFILHO DA PUTA NÃO QUER AJUDAR NÃO ATRAPALHAR!!! https://t.co/r0ovHk9XAw,,,,
1367656137382846466,so n me mato agr  pq os hospital tao cheiao slc  n quero q a minha mãe pegue covid so pq eu tentei morre,,,,
1367656134996332546,tô boba q bornier morreu de COVID,,,,
1367656134484635655,"@FabiaBevilaqua @estudiocbn Tem nada, ela com covid continuou atendendo no estabelecimento dela, não sei se tava usando mascara ou não, mas conhecendo....",,,,
1367656130932015105,Homem com covid-19 é preso após contaminar carros estacionados  https://t.co/EXHoEwd5Rb via @Tec_Mundo,,,,
1367656121125773313,@inf3rnanda Depois que der uma aliviada do covid tenho até um rolê na cabeça massa,,,,
1367656120333070339,Residente com roupa social na área covid \n\nPelo amor de Jesus,,,,
1367656116675637248,"@RenovaMidia O pior bosta de ministro quadrúpede da saúde que afirmou que: Quando tiver falta de ar, procure pelo médico, ou seja, quando a covid tiver tomado conta do pulmão, prepare seu caixão. Não defendeu nenhuma medida profilática de medicação e me vem com essa asneira, FDP....",,,,
1367656112598745088,#Coronavírus: Saúde negocia 13 milhões de doses de vacina da Moderna\nhttps://t.co/isWNNf14vJ,,,,
1367656112460345345,_xD83D__xDCFB_ A Rádio Ucamara luta contra #COVID19 na selva peruana enquanto revitaliza a língua e a cultura Kukama\nhttps://t.co/wzKLaZzWLp https://t.co/tsb7AePZ0T,,,,
1367656110094753794,"Segundo o presidente, ainda em março, 20 milhões de doses de vacina contra a covid-19 estarão disponíveis e mais 40 milhões em abril. https://t.co/VIG3bnBUfn",,,,
1367656109385912322,@Mariacrarad Tu tá com covid??,,,,
1367656107368349696,DF tem 17 hospitais com 100% das UTIs para Covid-19 ocupadas.\n\nNúmeros atualizados no início da noite desta quinta-feira (4/3) mostram taxa totais de ocupação acima dos 90% https://t.co/OuVrAwIztR https://t.co/egfpLzRfz6,,,,
1367656107280392195,A unidade retomará o atendimento na próxima segunda-feira https://t.co/a9LJYOBqhk,,,,
1367656106474926082,"Com a atualização, o Paraná chega aos 661.791 infectados e 11.993 mortos pelo novo coronavírus desde o início da pandemia. #RICMais #Coronavirus https://t.co/CCfUIgaZp0",,,,
1367656106177224712,Municípios de Alagoas iniciam a retirada de novas doses da vacina contra a Covid-19\n\nhttps://t.co/WMczP2RqTQ,,,,
1367656098401030145,"Brasil tem 1.699 mortes em 24h e passa das 260 mil.\nForam 75.102 casos registrados da doença nesta quinta-feira (4), chegando a 10.793.732, de acordo com o painel atualizado pelo Conass.\nhttps://t.co/ukVRW3cEAH\n*\n#BolsonaroGenocida",,,,
1367656096240918531,"Segundo o Globo Esporte, o Ministério Público está preparando uma carta para a CBF em que recomenda a suspensão imediata de todas as competições nacionais, por conta da COVID-19. A carta deve ser assinada por presidentes das comissões estaduais que cuidam da segurança do estádio. https://t.co/7iSPcUtJWf",,,,
1367656087542001667,60 dias e aí chega um novo tipo de COVID https://t.co/PD1kuAXzU5,,,,
1367656087168684032,"@Pitota10 Uma semana... Sei lá até uma semana depois de tomar a 2ª dose... \nOu, toma a vacina, e canta a musica do Raul seixas: Eu devia estar feliz pelo Senhor\nTer me concedido o domingo\nPra ir com a família\nNo Jardim Zoológico\nDar pipoca aos macacos",,,,
1367656081330176000,E meu vô que quando soube que eu tava com Covid veio me trazer um  chá kkkkk,,,,
1367656081187561475,Por que será  que a mídia  não  noticia  mais  nenhum caso de covid  dos EUA? Por quê  será?,,,,
1367656071632916480,Meu pai e meus irmãos estão recebendo a vacina essa mês !!!!!???,,,,
1367656069204500480,"Pra mim quem tenta ""vender saúde"" em cima de qualquer coisa relacionada a covid é mau caráter",,,,
1367656068290121729,"Camacho testa positivo para covid, e Corinthians tem 21 infectados no CT https://t.co/OvO8AZ0Bqk a través de @UOLEsporte @UOL",,,,
1367656065320579083,"eh oficial galera, o pedro artista sobreviveu ao covid e ainda assintomático portanto ele vai viver mais 100 anos.",,,,
1367656062241898501,"Se esse 7 mil de IR não tiver incluso a vacina, eu vou ficar muito puto",,,,
1367656061864402948,"Em carta, governadores exigem esforço imediato de Bolsonaro por vacinas\nhttps://t.co/F7ggY2ybHk",,,,
1367656058509012998,"_xD83D__xDE2D_\nEu queria muito que as pessoas entendessem que não existe mais essa coisa de que só gente idosa e doente morre de covid. Uma porque esse pensamento já é por si só desumano, outra porque amanhã pode ser literalmente qualquer um de nós. https://t.co/VkGoszoyWU",,,,
1367656054775898112,"Alô Fraternos Para Reflexão Pequeno Gafanhoto ,\nAvião com Vacina atropela Jumento Adestrado Manipulável\n#DoriaGenocida\n#BolsonaroPresidenteAte2026\nhttps://t.co/tuoozy2Jrq",,,,
1367656052993515528,@xonaix @gzhdigital Mas ele falou isso .\n A matéria aí só botam a parte que interessa pra ganhar Clic. \nEle fala na matéria que está comprando todas as vacinas existentes no momento .,,,,
1367656048581042180,not o Pedro abrunhosa a dizer que os números de covid não são assim tão graves e que não mata tanto quanto cancro. Porque é que ainda deixo a tvi como white noise,,,,
1367656045632454657,A torcida da Juliette criou o coronavírus em laboratório pra todo mundo perder o emprego e começar a assistir #BBB21 \n\nELES SÃO PODRES DEMAIS https://t.co/MjPtoGZg16,,,,
1367656045179527176,"@VinyTeotonio @imrubronegro @NataliaSaruva1 @gabneryy @bellamelo21 defendo SIM. porque já que não tem vacina pra todo mundo, tem que se fazer alguma coisa pra diminuir o número de contágio dessa merda.",,,,
1367656039680774145,Agora não sei se tô gripado ou é sintomas do Covid _xD83E__xDD21_,,,,
1367656038263119872,"Vi um meme que é muito verdade. O povo usa cada droga que não sabe nem de onde vem, como é feito e ficam com medo da vacina do COVID  _xD83D__xDE02_",,,,
1367656028456812547,@coloradobipola1 @EduardoLeite_ Parabéns?? O cara pagou o Funcionalismo com dinheiro para combater o Coronavirus..._xD83D__xDE20_ Política suja. Qualquer débil mental sabe que o RS é um estado quebrado com um déficit de mais de 100%. Toda a receita é consumida em pessoal e inativo. Não consegue pagar os juros da dívida.,,,,
1367656016553328643,DIGO É NADA! Rede que vendia vacinas falsas da Covid-19 é desmontada na África do Sul e China https://t.co/KBqXWTQ69M,,,,
1367656010471596033,"@o_antagonista Esse remédio  não cura, mas reduz bastante o impacto. Como explica o fato das personalidades médicas, políticas e famosas se curaram sem a vacina?  Será que chá de camomila",,,,
1367656005727879173,"@NdezvousRe mas mano, mudar o pensamento não resolve muita coisa nessa situação...\nsabe o que resolve?\nVACINA \na gente tem? \nnão \na gente tem outra forma de administrar essa crise sanitária? \nnão tbm \n\nnão é a gnt que precisa encontrar soluções, são nossos representantes",,,,
1367656004444422145,@mariadefatimag5 Vai se tratar sua doente.\nEles estão correndo atrás da vacina!\nO que esse bosta fez?,,,,
1367656002682822659,FIM DO COVID https://t.co/62oXsvH6Pd,,,,
1367656001101520900,Antes do covid eu era cheid paz https://t.co/6lnJxTZl1t,,,,
1367655989734965250,Ai covid eu só queria beijar na boca,,,,
1367655988506075136,"Olha, eu tenho muita sorte de ter decidido virar programador em vez de jornalista, viu?\nIa tá lá eu dando um jeito de ir em coletiva do presidente:\n- Não tem vacina pra vender!\n- E PORQUE NÃO COMPROU ANTES Ô JUMENTO?!\n\n(E imediatamente depois sumindo sem deixar rastros)",,,,
1367655988216627200,"Chego em casa hoje cansada depois de um dia na emergência covid com meu esposo que esta com um dos pulmões comprometido vi tanta gente hoje em desespero por esta doente ou por ter alguém que ama doente, alguém faz algo pelo amor+  #BolsonaroCoveiroDoBrasil",,,,
1367655987373572096,"Presidente @jairbolsonaro está cercado de COMUNISTAS. Primeiro o Mandetta, depois Teich, Moro e agora o Guedes. https://t.co/ruUDA8HgdM",,,,
1367655983640686596,@Don_Martins1 É inacreditável mesmo. Sequer disfarçam. Os canais de tv nos EUA tiraram o placar da morte que ficar 24/7 na tela. Bastou o bidê assumir. Aqui no Brasil ninguém - sabemos quem - sequer lembra onde fica os EUA. Covid nos EUA? Hã??,,,,
1367655980318736385,"@Luanspietro luan se você fosse a vacina , eita_xD83D__xDE0D_",,,,
1367655980167757829,@bamoco2 Pelo menos não fomos uma das 500 pessoas que morreram por conta da vacina mutante,,,,
1367655977055584257,"@manobarreiro @Fredlmal @em_com Evidência científica tem a sua vacina né, pena que os fabricantes pediram isenção de responsabilidade quanto aos efeitos colaterais, não é mesmo. Vc deveria tentar aquele tratamento  de ozônio no _xD83C__xDD92_, quem sabe seu cérebro passe a funcionar.",,,,
1367655976107663362,@diogosiegg de tanto álcool covid não teve nem coragem de chegar perto hahahahaha,,,,
1367655973075230724,desperdício de vacina https://t.co/TKR2vySPtM,,,,
1367655972362149896,@costa_rui Meu grande amigo e inventor criou uma proteção para a 990.357.851 onda de COVID-19/Corona vírus! Dentro desta proteção há mantimentos para 3 meses de sobrevivência. Segue a foto da grandiosa criação! https://t.co/N7nI1h1x51,,,,
1367655972169220101,@jairbolsonaro como não tem vacina pra vender e todo dia sai um anúncio do MS comprando X vacinas diferentes?,,,,
1367655967236780032,"@Sen_Oriovisto O senhor é ingênuo ou canalha? Porque CPI do Covid é para incriminar o Presidente, até as pedras sabem.",,,,
1367655962379751426,"@Bonoroteam2 @BotdaGabriela @TaschnerNatalia @GloboNews ""Tomar vacina não evita o contágio"": Acho que essa afirmação que você fez não é sustentável cientificamente. O texto QUE VOCÊ POSTOU é bem claro que a cientista-chefe da OMS SUSPEITA disso.",,,,
1367655961247223815,"Kajuru, às vezes eu acho que você é retardado. Puta que pariu. Esse corno teve a oportunidade de negociar a vacina da Pfizer em agosto passado e não o fez. Acorda, caralho. Além de deficiente visual você é deficiente mental, porra? https://t.co/jw7vA6WOHZ",,,,
1367655960156770305,"O coração _xD83D__xDC94_ de uma mãe que tem que deixar seu filho dodói (mas aos cuidados da vovó querida), mas sabendo de sua obrigação “plantão” no hospital de Campanha - covid 19. Rotina dos profissionais de saúde _xD83D__xDC69__xD83C__xDFFC_‍⚕️\n“Cuidamos de vocês”!",,,,
1367655958701367302,Numa brincadeira dessa pré covid já tinha pegado todas as minhas amigas _xD83E__xDD74_,,,,
1367655956788744196,"@BobjeffHD O covid veio em boa hora, safaram-se todos com a grana preta na mão, ninguém viu nada.",,,,
1367655955622674432,@m4ttheus7 @palmeirasonline @CBF_Futebol Quantos jogadores de futebol profissional faleceram por covid até agora? ZERO.,,,,
1367655944839176192,61) 20/03/2020 - Coronavírus - Serviços Públicos serão Suspensos?⤵️ https://t.co/2P8ZQXdrfB,,,,
1367655944717545472,"@alvarodias_ Porque o senhor não virá repórter da Globo? Só vive dando os números de mortes por covid. Seria bom o senhor nos informar o que está fazendo para amenizar o sofrimento dos desempregado, dos esfomeados e das pessoas que sofrem com outras doenças.",,,,
1367655942276448257,"@carlosaugusto1 Nosso maior problema é NÃO termos uma vacina 100% brasileira para a #COVID19, que possa suprir nossa demanda. A da UFMG, se der certo, não chegará antes de 2024.\n\nE a Europa já bloqueia exportação de vacinas para países com ótima relação diplomatica.\n\nImagina para o Brasil...",,,,
1367655939067834377,"@gustavofadda @FScheff @rodrigodasilva Quanta mentira em 03 frases. O governo federal tem comprado equipamentos e medicações. O governo federal enviou bilhões de reais para os Estados e Municípios usarem no combate a covid, o governo federal investiu na pesquisa e negocia sobre as vacinas. Quem será o ""negacionista""?",,,,
1367655937910190081,"enquanto me preparo pra vacina física contra o Covid, eu me divirto com a vacina espiritual que o @BTS_twt criou com Dynamite",,,,
1367655936781918216,Joe Biden deixa eu tomar a vacina em miami por favor,,,,
1367655929085329410,ai gente eu acho que peguei a porra do covid de novo esse inferno,,,,
1367655923779518465,se ela se vacinar\num racista continua vivendo\n\nse ela não se vacinar\n-1 racista \n+1 vacina pra ser usada em alguém do bem https://t.co/mOFyVFImUb,,,,
1367655922487746564,Essa vacina aí eu vou tomar. Rsrsrs https://t.co/xF5Z98OFCo,,,,
1367655909841899520,@exame Ué .. mas a culpa da ausência de Vacinas num é culpa do Bolsonaro?\nA EXTREMA IMPRENSA me enganou todo esse tem mesmo?,,,,
1367655908982075400,"@fabiofaria5555 @rosedbarros @TatiNefertari Para de ser idiota a vacina está no forno e já quer aplicar, 3 anos para uma vacina é teste, imagine 6 messes viu babaca, vacina boa e segura leva de 8 a  15 anos. Tratamento precoce curou milhões antes da vachina!",,,,
1367655904506748937,"é claro que não tem vacina pra vender né porra, quando a empresa ofereceu o governo se negou a comprar",,,,
1367655901361041417,"@naiennecorradi @o_antagonista Nem a vacina, ser igual à gripe",,,,
1367655893320482826,Estou engatilhado com essa festinha do BBB O COVID ROUBOU MINHA JUVENTUDE EU VOU MATAR O BOLSONARO,,,,
1367655893022687232,@CarlaZambelli38 Mas tá onde essas vacinas? É p ontem,,,,
1367655892359974915,@carlosjordy Cadê as vacinas da Pfizer?,,,,
1367655887708561409,"@cf_dan @claudioedantas Mas é óbvio que sobre estatística vc tem a escolha dos dados e os dados mostram que a Ivermectina não é eficaz no tratamento da covid, ""tendeu""?",,,,
1367655882721538051,Grupos prioritários poderão se vacinar em postos drive-thru do DF neste sábado https://t.co/NnSUlAr9dK @correio,,,,
1367655878816636928,O post do moço que foi buscar o filho recém nascido no hospital porque perdeu a esposa por causa do covid _xD83D__xDC94_,,,,
1367655867072606212,"Os 5 truques + 1 para te aliciar a tomar a vacina:\n1. Suborno\n2. Endossada por celebridades.\n3. Pretensa escassez\n4. Aceitação geral aparente\n5. Resistir é inútil.\n\ne eu acrescento:\n\n6. Autoridades a dar o exemplo de como é segura (o placebo, claro está _xD83D__xDE1C_) https://t.co/UrJocUE9cK",,,,
1367655858465824769,@jeucy_andrade @luizacaires3 @Schwarza79 Kra\n99/100 que é covid,,,,
1367655855714410500,O Edson Cadorini da dupla @edsonhudson foi internado com Covid. https://t.co/jtVG7mc5jZ,,,,
1367655853021663234,velho é louco como esse cara não consegue enxergar o quão perigoso ta o covid,,,,
1367655850282790924,"Estado ordenou a volta as aulas da rede pública, minha madrinha que me criou como mãe voltou e ficou como pedagoga e professora com contato direto com alunos e outras pessoas. Hoje teve teste positivo pra covid. Eu to com medo.\n\nDa pra entender que não da mais?",,,,
1367655848873451522,"Em tempos de pandemia acredito que os políticos deviam abrir mão de todas suas regalias em respeito ao povo e as vidas que estão se indo todos os dias, infelizmente! #Covid_19",,,,
1367655847229325313,Queria: ouvir música pra fugir das redes sociais e notícias ruins \nGanhei: nariz entupido por chorar pelo cantor q faleceu de covid,,,,
1367655843165048833,A disposição do Fiuk pra beijar a Thaís lembra o presidente comprando vacina.,,,,
1367655834885513216,"É bom que se saiba. Até este momento, o Ministério da Saúde não assinou contrato com nenhum fabricante de vacinas. Existem apenas intenções de compras e, portanto, são fantasiosos os números de vacinas anunciados pelo governo que talvez cheguem do exterior.",,,,
1367655830800187395,"@Filmexpert_ @lsfredo @SamPancher @monark Mas qual é a vacina da matéria, bot? Vc leu? Pq vc só posta print da manchete e não o link da matéria?",,,,
1367655828984061962,"@brittojr Pra comprar vacinas elas precisam estar disponíveis. Não adianta querer comprar vacina no grito, o que está aparecendo o governo federal está comprando",,,,
1367655828120084483,@ChoraFariaLima Vacinas e medicamentos na ampla maioria dos casos são desenvolvidos por laboratórios privados.,,,,
1367655824089354241,@LucianoHuck Aponta um fornecedor que entrega 49 milhões de vacinas em uma semana se não indicar vai tomar no seu cu,,,,
1367655820859760647,"@carmelonetobr @jairbolsonaro Só acredito vendo o capitão mente muito , mandou até avião buscar vacina sem ter comprado _xD83D__xDE00__xD83D__xDE00_\n@jdoriajr presidente 2022 https://t.co/16XdU9VWMZ",,,,
1367655811573575683,"COMO se nem trabalhando da pra comprar comida, cara?????\nessencial é lockdown, vacina e auxílio! https://t.co/KpKSFupkLg",,,,
1367655806775267331,"Acabei de perder uma amiga da faculdade para o Covid, a menina mais inteligente e dedicada da turma eu estou totalmente sem chão...",,,,
1367655805055565824,"Toda vez que eu entro em um COVID, parece que envelheço 10 anos",,,,
1367655802123681793,"@karolsantos__ @laaism COVID... porque pessoas na minha casa saíram e mesmo assim não reclamei do governo, ou deles ou de qualquer pessoa. Porque tenho consciência de que não respeitei! O problema é não fazer e reclamar no tt _xD83D__xDE1C_",,,,
1367655792107790342,CADE A VACINA SEU DESGRAÇADO FILHO DUMA PUTA,,,,
1367655789847076865,@iarb25 so falta a merda da vacina e aquele vacilao dizendo q não tem vacina a venda,,,,
1367655783492685835,"Covid sua fdp, olha o que vc fez https://t.co/oOVviOWJD8",,,,
1367655781978566661,@suetamr O Globo: (2 min) Juiz federal autoriza sindicato a importar vacinas contra Covid-19 sem autorização prévia da Anvisa https://t.co/7f7ui8AaLm &lt;&lt;-- link da notícia \n\nConsidere assinar o Globo: https://t.co/GCslP8qxHe,,,,
1367655774432997379,"COVID do caralho, SUMAAAAA!!!!!!!!",,,,
1367655767323590656,"@dogarrett eles não vão comprar vacina, assinaram um protocolo de intenção para entregas no 2.semestre, até lá morrerão muitos; ps governadores e prefeitos tem q tomar a frente e comprar para entrega rápida, acho q conseguem; não da esperar o satanás",,,,
1367655761011224577,n sei se eh covid dnv ou ansiedade hmm kk bjs,,,,
1367655760671477761,Vacina no dia D e na hora H.,,,,
1367655758549168134,"@BlogdoNoblat Se já está ruim, imagina se não fosse a vacina do Dória.",,,,
1367655752039604232,"tá começando tudo dnv, covid vai embora, tá chatão já _xD83E__xDD75_",,,,
1367655751347486721,"@claudioedantas Nunca foi dito que a ivermectina cura a covid , isso se chama mau caratismo . Médico que estão na linha de frente na luta contra o vírus vem tendo êxito em diminuir o número de internações e agravamentos dos quadros de saude.",,,,
1367655750017908736,Todos os dias acordo com nariz escorrendo e fico na dúvida se é a rinite ou o covid. https://t.co/9bzQUfFcb1,,,,
1367655749770428416,"Deixa ela sem vacina, sobra mais pra quem merece _xD83E__xDD70__xD83E__xDD70__xD83E__xDD70_ https://t.co/8p8E3YucGy",,,,
1367655747677548547,Se eu não morrer de Covid vou morrer de infarto ou úlcera de tanto ódio de certas pessoas,,,,
1367655746125639686,"@fatimabezerra Fátima tranca rua; seu governo recebeu em 2020 18 bilhões de reais, não sabemos aonde a Sra investiu esse dinheiro, com certeza não foi em leitos para o covid-19.",,,,
1367655743382511616,Queria ta igual o pessoal do bbb curtindo uma festa de boa sem preocupação com o covid,,,,
